11/21/2022 	 2:57:00 PM
 Current Sensitivity 	 1.000000E-9
 This file comes from It only measurement 	 0.000000E+0
 Sampling rate 	 100
 Number of samples per channel 	 -1
 No filter from Labview

 ***End_of_Header***
 	 Time 	 Current 	 Filtered Current
	20.950000	3.682085E-9
	20.960000	3.678542E-9
	20.970000	3.672745E-9
	20.980000	3.662439E-9
	20.990000	3.658896E-9
	21.000000	3.658896E-9
	21.010000	3.660828E-9
	21.020000	3.662439E-9
	21.030000	3.660506E-9
	21.040000	3.662117E-9
	21.050000	3.662117E-9
	21.060000	3.659862E-9
	21.070000	3.660184E-9
	21.080000	3.657608E-9
	21.090000	3.657286E-9
	21.100000	3.656963E-9
	21.110000	3.654709E-9
	21.120000	3.655031E-9
	21.130000	3.652454E-9
	21.140000	3.652777E-9
	21.150000	3.654387E-9
	21.160000	3.656319E-9
	21.170000	3.666626E-9
	21.180000	3.681441E-9
	21.190000	3.705918E-9
	21.200000	3.733294E-9
	21.210000	3.760026E-9
	21.220000	3.785148E-9
	21.230000	3.799641E-9
	21.240000	3.808015E-9
	21.250000	3.806727E-9
	21.260000	3.797387E-9
	21.270000	3.787080E-9
	21.280000	3.771621E-9
	21.290000	3.758416E-9
	21.300000	3.744567E-9
	21.310000	3.730396E-9
	21.320000	3.719445E-9
	21.330000	3.705918E-9
	21.340000	3.697544E-9
	21.350000	3.689815E-9
	21.360000	3.685306E-9
	21.370000	3.686272E-9
	21.380000	3.685306E-9
	21.390000	3.684984E-9
	21.400000	3.684984E-9
	21.410000	3.682729E-9
	21.420000	3.683051E-9
	21.430000	3.680475E-9
	21.440000	3.683695E-9
	21.450000	3.686272E-9
	21.460000	3.688204E-9
	21.470000	3.691425E-9
	21.480000	3.690137E-9
	21.490000	3.692069E-9
	21.500000	3.692713E-9
	21.510000	3.690137E-9
	21.520000	3.691425E-9
	21.530000	3.686594E-9
	21.540000	3.685628E-9
	21.550000	3.682407E-9
	21.560000	3.679186E-9
	21.570000	3.677898E-9
	21.580000	3.673711E-9
	21.590000	3.668558E-9
	21.600000	3.660184E-9
	21.610000	3.652454E-9
	21.620000	3.653099E-9
	21.630000	3.653743E-9
	21.640000	3.656963E-9
	21.650000	3.655675E-9
	21.660000	3.654065E-9
	21.670000	3.656641E-9
	21.680000	3.655675E-9
	21.690000	3.657286E-9
	21.700000	3.656963E-9
	21.710000	3.655353E-9
	21.720000	3.656963E-9
	21.730000	3.654709E-9
	21.740000	3.654709E-9
	21.750000	3.652454E-9
	21.760000	3.650200E-9
	21.770000	3.650522E-9
	21.780000	3.649556E-9
	21.790000	3.655353E-9
	21.800000	3.666304E-9
	21.810000	3.684662E-9
	21.820000	3.713004E-9
	21.830000	3.743279E-9
	21.840000	3.773553E-9
	21.850000	3.796742E-9
	21.860000	3.808981E-9
	21.870000	3.815100E-9
	21.880000	3.808337E-9
	21.890000	3.798997E-9
	21.900000	3.785470E-9
	21.910000	3.770977E-9
	21.920000	3.760670E-9
	21.930000	3.746821E-9
	21.940000	3.734261E-9
	21.950000	3.720089E-9
	21.960000	3.706240E-9
	21.970000	3.697867E-9
	21.980000	3.689493E-9
	21.990000	3.684017E-9
	22.000000	3.679831E-9
	22.010000	3.676932E-9
	22.020000	3.680797E-9
	22.030000	3.683051E-9
	22.040000	3.689493E-9
	22.050000	3.692713E-9
	22.060000	3.693035E-9
	22.070000	3.695934E-9
	22.080000	3.693358E-9
	22.090000	3.693680E-9
	22.100000	3.694002E-9
	22.110000	3.696578E-9
	22.120000	3.702053E-9
	22.130000	3.705918E-9
	22.140000	3.711394E-9
	22.150000	3.712682E-9
	22.160000	3.709461E-9
	22.170000	3.706562E-9
	22.180000	3.698189E-9
	22.190000	3.694324E-9
	22.200000	3.688849E-9
	22.210000	3.680475E-9
	22.220000	3.678220E-9
	22.230000	3.676288E-9
	22.240000	3.683051E-9
	22.250000	3.687882E-9
	22.260000	3.687560E-9
	22.270000	3.686272E-9
	22.280000	3.680153E-9
	22.290000	3.677898E-9
	22.300000	3.676932E-9
	22.310000	3.676288E-9
	22.320000	3.679508E-9
	22.330000	3.679186E-9
	22.340000	3.681119E-9
	22.350000	3.680475E-9
	22.360000	3.675966E-9
	22.370000	3.672745E-9
	22.380000	3.665659E-9
	22.390000	3.663727E-9
	22.400000	3.664693E-9
	22.410000	3.671135E-9
	22.420000	3.689171E-9
	22.430000	3.715580E-9
	22.440000	3.750686E-9
	22.450000	3.784182E-9
	22.460000	3.811558E-9
	22.470000	3.832170E-9
	22.480000	3.837645E-9
	22.490000	3.837645E-9
	22.500000	3.829916E-9
	22.510000	3.816711E-9
	22.520000	3.805760E-9
	22.530000	3.791911E-9
	22.540000	3.780317E-9
	22.550000	3.767434E-9
	22.560000	3.752297E-9
	22.570000	3.741024E-9
	22.580000	3.727497E-9
	22.590000	3.720089E-9
	22.600000	3.715580E-9
	22.610000	3.710749E-9
	22.620000	3.711394E-9
	22.630000	3.710427E-9
	22.640000	3.711394E-9
	22.650000	3.711071E-9
	22.660000	3.711394E-9
	22.670000	3.712682E-9
	22.680000	3.712360E-9
	22.690000	3.714936E-9
	22.700000	3.717191E-9
	22.710000	3.718801E-9
	22.720000	3.722988E-9
	22.730000	3.725565E-9
	22.740000	3.728785E-9
	22.750000	3.729430E-9
	22.760000	3.728141E-9
	22.770000	3.728141E-9
	22.780000	3.723310E-9
	22.790000	3.721378E-9
	22.800000	3.718479E-9
	22.810000	3.715258E-9
	22.820000	3.713970E-9
	22.830000	3.705274E-9
	22.840000	3.697544E-9
	22.850000	3.692713E-9
	22.860000	3.690781E-9
	22.870000	3.697544E-9
	22.880000	3.698833E-9
	22.890000	3.700443E-9
	22.900000	3.700443E-9
	22.910000	3.698833E-9
	22.920000	3.698511E-9
	22.930000	3.695612E-9
	22.940000	3.694968E-9
	22.950000	3.692713E-9
	22.960000	3.689815E-9
	22.970000	3.688526E-9
	22.980000	3.684662E-9
	22.990000	3.681441E-9
	23.000000	3.679186E-9
	23.010000	3.676932E-9
	23.020000	3.680475E-9
	23.030000	3.685306E-9
	23.040000	3.700765E-9
	23.050000	3.724598E-9
	23.060000	3.753907E-9
	23.070000	3.788691E-9
	23.080000	3.817677E-9
	23.090000	3.840544E-9
	23.100000	3.854393E-9
	23.110000	3.856004E-9
	23.120000	3.853105E-9
	23.130000	3.841188E-9
	23.140000	3.829594E-9
	23.150000	3.815423E-9
	23.160000	3.799641E-9
	23.170000	3.786436E-9
	23.180000	3.770010E-9
	23.190000	3.757128E-9
	23.200000	3.747465E-9
	23.210000	3.739414E-9
	23.220000	3.734905E-9
	23.230000	3.728785E-9
	23.240000	3.725887E-9
	23.250000	3.722988E-9
	23.260000	3.719767E-9
	23.270000	3.721378E-9
	23.280000	3.719123E-9
	23.290000	3.721378E-9
	23.300000	3.721700E-9
	23.310000	3.723310E-9
	23.320000	3.727175E-9
	23.330000	3.727819E-9
	23.340000	3.730718E-9
	23.350000	3.732972E-9
	23.360000	3.732972E-9
	23.370000	3.735549E-9
	23.380000	3.733616E-9
	23.390000	3.734905E-9
	23.400000	3.734261E-9
	23.410000	3.733939E-9
	23.420000	3.734583E-9
	23.430000	3.731684E-9
	23.440000	3.729430E-9
	23.450000	3.724598E-9
	23.460000	3.715258E-9
	23.470000	3.708495E-9
	23.480000	3.702698E-9
	23.490000	3.706562E-9
	23.500000	3.712038E-9
	23.510000	3.713004E-9
	23.520000	3.713648E-9
	23.530000	3.712360E-9
	23.540000	3.711716E-9
	23.550000	3.708817E-9
	23.560000	3.705274E-9
	23.570000	3.704952E-9
	23.580000	3.700765E-9
	23.590000	3.699477E-9
	23.600000	3.696256E-9
	23.610000	3.692069E-9
	23.620000	3.690781E-9
	23.630000	3.685628E-9
	23.640000	3.686272E-9
	23.650000	3.690137E-9
	23.660000	3.698833E-9
	23.670000	3.718157E-9
	23.680000	3.742312E-9
	23.690000	3.774842E-9
	23.700000	3.807693E-9
	23.710000	3.836357E-9
	23.720000	3.857614E-9
	23.730000	3.867276E-9
	23.740000	3.868564E-9
	23.750000	3.863089E-9
	23.760000	3.850528E-9
	23.770000	3.837968E-9
	23.780000	3.821864E-9
	23.790000	3.806727E-9
	23.800000	3.791267E-9
	23.810000	3.775486E-9
	23.820000	3.764857E-9
	23.830000	3.752941E-9
	23.840000	3.746177E-9
	23.850000	3.741990E-9
	23.860000	3.736515E-9
	23.870000	3.734583E-9
	23.880000	3.730718E-9
	23.890000	3.732006E-9
	23.900000	3.730396E-9
	23.910000	3.729430E-9
	23.920000	3.730718E-9
	23.930000	3.729752E-9
	23.940000	3.731684E-9
	23.950000	3.734905E-9
	23.960000	3.735871E-9
	23.970000	3.738448E-9
	23.980000	3.737481E-9
	23.990000	3.739092E-9
	24.000000	3.739414E-9
	24.010000	3.739092E-9
	24.020000	3.740702E-9
	24.030000	3.738770E-9
	24.040000	3.738448E-9
	24.050000	3.736515E-9
	24.060000	3.732006E-9
	24.070000	3.731040E-9
	24.080000	3.727175E-9
	24.090000	3.722344E-9
	24.100000	3.713648E-9
	24.110000	3.705918E-9
	24.120000	3.706562E-9
	24.130000	3.709461E-9
	24.140000	3.712682E-9
	24.150000	3.713648E-9
	24.160000	3.711716E-9
	24.170000	3.711394E-9
	24.180000	3.707529E-9
	24.190000	3.704630E-9
	24.200000	3.702053E-9
	24.210000	3.699155E-9
	24.220000	3.698189E-9
	24.230000	3.692713E-9
	24.240000	3.690137E-9
	24.250000	3.688526E-9
	24.260000	3.684340E-9
	24.270000	3.684017E-9
	24.280000	3.683695E-9
	24.290000	3.689815E-9
	24.300000	3.701087E-9
	24.310000	3.718479E-9
	24.320000	3.746499E-9
	24.330000	3.778384E-9
	24.340000	3.811558E-9
	24.350000	3.837968E-9
	24.360000	3.854393E-9
	24.370000	3.862767E-9
	24.380000	3.857614E-9
	24.390000	3.850528E-9
	24.400000	3.838612E-9
	24.410000	3.822508E-9
	24.420000	3.808981E-9
	24.430000	3.791267E-9
	24.440000	3.774842E-9
	24.450000	3.758738E-9
	24.460000	3.744245E-9
	24.470000	3.734905E-9
	24.480000	3.726853E-9
	24.490000	3.721700E-9
	24.500000	3.720412E-9
	24.510000	3.717513E-9
	24.520000	3.718801E-9
	24.530000	3.718157E-9
	24.540000	3.718801E-9
	24.550000	3.718479E-9
	24.560000	3.717191E-9
	24.570000	3.719123E-9
	24.580000	3.719767E-9
	24.590000	3.724276E-9
	24.600000	3.728463E-9
	24.610000	3.729752E-9
	24.620000	3.732328E-9
	24.630000	3.730718E-9
	24.640000	3.730074E-9
	24.650000	3.729752E-9
	24.660000	3.726209E-9
	24.670000	3.726209E-9
	24.680000	3.723632E-9
	24.690000	3.723310E-9
	24.700000	3.721378E-9
	24.710000	3.719445E-9
	24.720000	3.718479E-9
	24.730000	3.712038E-9
	24.740000	3.703986E-9
	24.750000	3.696900E-9
	24.760000	3.693035E-9
	24.770000	3.696256E-9
	24.780000	3.697544E-9
	24.790000	3.697222E-9
	24.800000	3.694646E-9
	24.810000	3.690781E-9
	24.820000	3.689815E-9
	24.830000	3.685950E-9
	24.840000	3.684984E-9
	24.850000	3.683373E-9
	24.860000	3.679508E-9
	24.870000	3.678542E-9
	24.880000	3.674355E-9
	24.890000	3.672423E-9
	24.900000	3.670490E-9
	24.910000	3.668558E-9
	24.920000	3.669524E-9
	24.930000	3.669846E-9
	24.940000	3.678220E-9
	24.950000	3.692713E-9
	24.960000	3.714614E-9
	24.970000	3.743279E-9
	24.980000	3.771943E-9
	24.990000	3.799641E-9
	25.000000	3.819932E-9
	25.010000	3.828950E-9
	25.020000	3.832492E-9
	25.030000	3.828950E-9
	25.040000	3.819932E-9
	25.050000	3.806727E-9
	25.060000	3.787402E-9
	25.070000	3.769366E-9
	25.080000	3.746821E-9
	25.090000	3.729752E-9
	25.100000	3.716225E-9
	25.110000	3.704952E-9
	25.120000	3.698511E-9
	25.130000	3.692713E-9
	25.140000	3.691747E-9
	25.150000	3.691103E-9
	25.160000	3.689171E-9
	25.170000	3.691103E-9
	25.180000	3.687560E-9
	25.190000	3.687882E-9
	25.200000	3.688204E-9
	25.210000	3.688526E-9
	25.220000	3.692713E-9
	25.230000	3.694968E-9
	25.240000	3.700765E-9
	25.250000	3.704630E-9
	25.260000	3.706240E-9
	25.270000	3.708495E-9
	25.280000	3.705596E-9
	25.290000	3.704952E-9
	25.300000	3.703020E-9
	25.310000	3.698511E-9
	25.320000	3.697222E-9
	25.330000	3.693680E-9
	25.340000	3.693358E-9
	25.350000	3.690137E-9
	25.360000	3.683373E-9
	25.370000	3.677898E-9
	25.380000	3.673711E-9
	25.390000	3.676610E-9
	25.400000	3.679831E-9
	25.410000	3.677898E-9
	25.420000	3.677898E-9
	25.430000	3.673389E-9
	25.440000	3.671779E-9
	25.450000	3.669202E-9
	25.460000	3.665015E-9
	25.470000	3.665337E-9
	25.480000	3.661472E-9
	25.490000	3.659218E-9
	25.500000	3.657286E-9
	25.510000	3.655031E-9
	25.520000	3.654709E-9
	25.530000	3.651166E-9
	25.540000	3.650844E-9
	25.550000	3.653099E-9
	25.560000	3.656641E-9
	25.570000	3.669202E-9
	25.580000	3.686916E-9
	25.590000	3.712360E-9
	25.600000	3.741990E-9
	25.610000	3.769688E-9
	25.620000	3.795132E-9
	25.630000	3.808015E-9
	25.640000	3.814456E-9
	25.650000	3.812202E-9
	25.660000	3.803184E-9
	25.670000	3.792233E-9
	25.680000	3.774197E-9
	25.690000	3.756161E-9
	25.700000	3.737159E-9
	25.710000	3.719767E-9
	25.720000	3.707207E-9
	25.730000	3.695612E-9
	25.740000	3.688526E-9
	25.750000	3.684017E-9
	25.760000	3.679508E-9
	25.770000	3.679186E-9
	25.780000	3.676610E-9
	25.790000	3.676932E-9
	25.800000	3.677576E-9
	25.810000	3.677576E-9
	25.820000	3.681119E-9
	25.830000	3.682729E-9
	25.840000	3.687882E-9
	25.850000	3.692391E-9
	25.860000	3.695612E-9
	25.870000	3.699799E-9
	25.880000	3.700765E-9
	25.890000	3.700765E-9
	25.900000	3.701087E-9
	25.910000	3.698511E-9
	25.920000	3.697544E-9
	25.930000	3.695290E-9
	25.940000	3.694646E-9
	25.950000	3.694324E-9
	25.960000	3.690459E-9
	25.970000	3.684984E-9
	25.980000	3.677576E-9
	25.990000	3.676288E-9
	26.000000	3.678864E-9
	26.010000	3.679508E-9
	26.020000	3.683051E-9
	26.030000	3.681763E-9
	26.040000	3.683051E-9
	26.050000	3.683695E-9
	26.060000	3.680797E-9
	26.070000	3.680153E-9
	26.080000	3.676288E-9
	26.090000	3.673389E-9
	26.100000	3.670490E-9
	26.110000	3.666626E-9
	26.120000	3.665659E-9
	26.130000	3.661795E-9
	26.140000	3.660506E-9
	26.150000	3.661150E-9
	26.160000	3.663083E-9
	26.170000	3.671779E-9
	26.180000	3.684340E-9
	26.190000	3.705918E-9
	26.200000	3.732972E-9
	26.210000	3.762925E-9
	26.220000	3.794166E-9
	26.230000	3.814778E-9
	26.240000	3.829916E-9
	26.250000	3.834747E-9
	26.260000	3.831526E-9
	26.270000	3.824118E-9
	26.280000	3.810591E-9
	26.290000	3.794810E-9
	26.300000	3.776130E-9
	26.310000	3.755517E-9
	26.320000	3.739736E-9
	26.330000	3.723310E-9
	26.340000	3.713326E-9
	26.350000	3.705918E-9
	26.360000	3.699477E-9
	26.370000	3.699155E-9
	26.380000	3.696578E-9
	26.390000	3.697222E-9
	26.400000	3.696900E-9
	26.410000	3.694968E-9
	26.420000	3.696578E-9
	26.430000	3.695290E-9
	26.440000	3.698511E-9
	26.450000	3.703020E-9
	26.460000	3.704630E-9
	26.470000	3.710427E-9
	26.480000	3.712360E-9
	26.490000	3.714936E-9
	26.500000	3.716225E-9
	26.510000	3.714292E-9
	26.520000	3.715903E-9
	26.530000	3.713648E-9
	26.540000	3.713970E-9
	26.550000	3.713648E-9
	26.560000	3.708817E-9
	26.570000	3.703020E-9
	26.580000	3.692391E-9
	26.590000	3.687560E-9
	26.600000	3.688526E-9
	26.610000	3.690781E-9
	26.620000	3.694002E-9
	26.630000	3.692713E-9
	26.640000	3.694646E-9
	26.650000	3.694646E-9
	26.660000	3.692069E-9
	26.670000	3.691747E-9
	26.680000	3.687560E-9
	26.690000	3.686594E-9
	26.700000	3.684662E-9
	26.710000	3.680475E-9
	26.720000	3.678220E-9
	26.730000	3.674355E-9
	26.740000	3.672423E-9
	26.750000	3.669846E-9
	26.760000	3.669202E-9
	26.770000	3.675644E-9
	26.780000	3.685950E-9
	26.790000	3.707851E-9
	26.800000	3.737159E-9
	26.810000	3.768400E-9
	26.820000	3.802862E-9
	26.830000	3.825729E-9
	26.840000	3.839900E-9
	26.850000	3.845053E-9
	26.860000	3.840866E-9
	26.870000	3.834747E-9
	26.880000	3.821220E-9
	26.890000	3.807371E-9
	26.900000	3.791267E-9
	26.910000	3.771299E-9
	26.920000	3.755839E-9
	26.930000	3.740058E-9
	26.940000	3.729107E-9
	26.950000	3.721378E-9
	26.960000	3.714936E-9
	26.970000	3.713326E-9
	26.980000	3.709783E-9
	26.990000	3.708495E-9
	27.000000	3.706885E-9
	27.010000	3.704630E-9
	27.020000	3.705274E-9
	27.030000	3.704308E-9
	27.040000	3.706240E-9
	27.050000	3.708817E-9
	27.060000	3.711716E-9
	27.070000	3.717513E-9
	27.080000	3.720089E-9
	27.090000	3.723954E-9
	27.100000	3.724921E-9
	27.110000	3.724276E-9
	27.120000	3.723954E-9
	27.130000	3.721700E-9
	27.140000	3.721378E-9
	27.150000	3.720089E-9
	27.160000	3.715903E-9
	27.170000	3.712360E-9
	27.180000	3.701731E-9
	27.190000	3.695290E-9
	27.200000	3.694646E-9
	27.210000	3.695934E-9
	27.220000	3.700443E-9
	27.230000	3.700121E-9
	27.240000	3.700121E-9
	27.250000	3.699155E-9
	27.260000	3.697544E-9
	27.270000	3.696900E-9
	27.280000	3.694324E-9
	27.290000	3.691747E-9
	27.300000	3.690137E-9
	27.310000	3.685306E-9
	27.320000	3.684017E-9
	27.330000	3.678542E-9
	27.340000	3.675322E-9
	27.350000	3.674033E-9
	27.360000	3.671457E-9
	27.370000	3.676288E-9
	27.380000	3.683051E-9
	27.390000	3.700765E-9
	27.400000	3.725565E-9
	27.410000	3.755195E-9
	27.420000	3.789979E-9
	27.430000	3.816711E-9
	27.440000	3.837323E-9
	27.450000	3.846663E-9
	27.460000	3.845053E-9
	27.470000	3.839578E-9
	27.480000	3.826051E-9
	27.490000	3.813490E-9
	27.500000	3.797709E-9
	27.510000	3.779995E-9
	27.520000	3.763247E-9
	27.530000	3.744245E-9
	27.540000	3.730396E-9
	27.550000	3.719445E-9
	27.560000	3.708173E-9
	27.570000	3.702698E-9
	27.580000	3.696256E-9
	27.590000	3.694002E-9
	27.600000	3.692713E-9
	27.610000	3.693035E-9
	27.620000	3.694646E-9
	27.630000	3.693035E-9
	27.640000	3.693358E-9
	27.650000	3.693035E-9
	27.660000	3.692391E-9
	27.670000	3.695612E-9
	27.680000	3.695612E-9
	27.690000	3.697867E-9
	27.700000	3.698511E-9
	27.710000	3.697544E-9
	27.720000	3.699155E-9
	27.730000	3.697222E-9
	27.740000	3.695612E-9
	27.750000	3.692391E-9
	27.760000	3.689493E-9
	27.770000	3.690137E-9
	27.780000	3.685306E-9
	27.790000	3.682407E-9
	27.800000	3.675966E-9
	27.810000	3.668558E-9
	27.820000	3.669524E-9
	27.830000	3.671779E-9
	27.840000	3.674355E-9
	27.850000	3.676288E-9
	27.860000	3.673389E-9
	27.870000	3.674033E-9
	27.880000	3.671779E-9
	27.890000	3.671135E-9
	27.900000	3.669202E-9
	27.910000	3.665981E-9
	27.920000	3.664693E-9
	27.930000	3.660506E-9
	27.940000	3.658896E-9
	27.950000	3.655997E-9
	27.960000	3.652777E-9
	27.970000	3.652132E-9
	27.980000	3.650844E-9
	27.990000	3.655675E-9
	28.000000	3.665015E-9
	28.010000	3.680797E-9
	28.020000	3.706562E-9
	28.030000	3.735549E-9
	28.040000	3.765824E-9
	28.050000	3.791911E-9
	28.060000	3.807371E-9
	28.070000	3.815423E-9
	28.080000	3.811558E-9
	28.090000	3.804472E-9
	28.100000	3.793522E-9
	28.110000	3.778062E-9
	28.120000	3.760670E-9
	28.130000	3.740380E-9
	28.140000	3.722344E-9
	28.150000	3.706885E-9
	28.160000	3.692069E-9
	28.170000	3.683373E-9
	28.180000	3.674355E-9
	28.190000	3.670168E-9
	28.200000	3.668236E-9
	28.210000	3.666626E-9
	28.220000	3.668236E-9
	28.230000	3.666626E-9
	28.240000	3.667592E-9
	28.250000	3.667914E-9
	28.260000	3.666304E-9
	28.270000	3.670490E-9
	28.280000	3.671457E-9
	28.290000	3.675644E-9
	28.300000	3.680475E-9
	28.310000	3.682729E-9
	28.320000	3.686594E-9
	28.330000	3.685950E-9
	28.340000	3.684662E-9
	28.350000	3.682407E-9
	28.360000	3.677898E-9
	28.370000	3.676610E-9
	28.380000	3.674355E-9
	28.390000	3.672101E-9
	28.400000	3.667270E-9
	28.410000	3.659862E-9
	28.420000	3.655997E-9
	28.430000	3.654065E-9
	28.440000	3.657286E-9
	28.450000	3.659218E-9
	28.460000	3.656319E-9
	28.470000	3.656641E-9
	28.480000	3.653421E-9
	28.490000	3.652777E-9
	28.500000	3.651810E-9
	28.510000	3.648590E-9
	28.520000	3.648912E-9
	28.530000	3.644725E-9
	28.540000	3.641504E-9
	28.550000	3.638928E-9
	28.560000	3.634419E-9
	28.570000	3.633774E-9
	28.580000	3.629265E-9
	28.590000	3.628943E-9
	28.600000	3.633452E-9
	28.610000	3.640538E-9
	28.620000	3.658574E-9
	28.630000	3.680153E-9
	28.640000	3.709783E-9
	28.650000	3.740058E-9
	28.660000	3.763247E-9
	28.670000	3.779028E-9
	28.680000	3.785148E-9
	28.690000	3.785470E-9
	28.700000	3.780317E-9
	28.710000	3.768400E-9
	28.720000	3.756161E-9
	28.730000	3.738448E-9
	28.740000	3.719767E-9
	28.750000	3.702698E-9
	28.760000	3.685950E-9
	28.770000	3.674999E-9
	28.780000	3.664049E-9
	28.790000	3.658252E-9
	28.800000	3.654709E-9
	28.810000	3.650200E-9
	28.820000	3.650200E-9
	28.830000	3.648912E-9
	28.840000	3.650200E-9
	28.850000	3.653099E-9
	28.860000	3.655031E-9
	28.870000	3.660184E-9
	28.880000	3.664371E-9
	28.890000	3.667592E-9
	28.900000	3.669846E-9
	28.910000	3.669846E-9
	28.920000	3.672101E-9
	28.930000	3.672101E-9
	28.940000	3.672101E-9
	28.950000	3.673389E-9
	28.960000	3.673389E-9
	28.970000	3.674677E-9
	28.980000	3.671779E-9
	28.990000	3.669846E-9
	29.000000	3.663405E-9
	29.010000	3.654387E-9
	29.020000	3.650200E-9
	29.030000	3.649878E-9
	29.040000	3.655675E-9
	29.050000	3.658896E-9
	29.060000	3.659218E-9
	29.070000	3.661795E-9
	29.080000	3.658896E-9
	29.090000	3.656963E-9
	29.100000	3.655675E-9
	29.110000	3.653099E-9
	29.120000	3.653743E-9
	29.130000	3.651488E-9
	29.140000	3.651166E-9
	29.150000	3.649878E-9
	29.160000	3.645369E-9
	29.170000	3.644081E-9
	29.180000	3.639894E-9
	29.190000	3.641182E-9
	29.200000	3.646335E-9
	29.210000	3.656319E-9
	29.220000	3.676610E-9
	29.230000	3.701087E-9
	29.240000	3.732972E-9
	29.250000	3.761959E-9
	29.260000	3.783860E-9
	29.270000	3.800607E-9
	29.280000	3.804794E-9
	29.290000	3.803828E-9
	29.300000	3.798031E-9
	29.310000	3.786758E-9
	29.320000	3.774519E-9
	29.330000	3.758094E-9
	29.340000	3.740380E-9
	29.350000	3.723632E-9
	29.360000	3.707207E-9
	29.370000	3.697544E-9
	29.380000	3.685628E-9
	29.390000	3.679186E-9
	29.400000	3.674999E-9
	29.410000	3.670490E-9
	29.420000	3.671135E-9
	29.430000	3.670168E-9
	29.440000	3.672101E-9
	29.450000	3.674355E-9
	29.460000	3.674677E-9
	29.470000	3.678220E-9
	29.480000	3.679186E-9
	29.490000	3.683373E-9
	29.500000	3.685950E-9
	29.510000	3.687882E-9
	29.520000	3.690137E-9
	29.530000	3.688526E-9
	29.540000	3.688849E-9
	29.550000	3.689493E-9
	29.560000	3.686594E-9
	29.570000	3.689493E-9
	29.580000	3.687560E-9
	29.590000	3.684340E-9
	29.600000	3.676932E-9
	29.610000	3.667914E-9
	29.620000	3.665981E-9
	29.630000	3.665981E-9
	29.640000	3.668558E-9
	29.650000	3.670490E-9
	29.660000	3.671457E-9
	29.670000	3.674999E-9
	29.680000	3.674033E-9
	29.690000	3.672423E-9
	29.700000	3.672423E-9
	29.710000	3.668558E-9
	29.720000	3.668236E-9
	29.730000	3.665015E-9
	29.740000	3.663727E-9
	29.750000	3.662761E-9
	29.760000	3.659540E-9
	29.770000	3.660506E-9
	29.780000	3.659862E-9
	29.790000	3.663727E-9
	29.800000	3.672423E-9
	29.810000	3.686916E-9
	29.820000	3.712360E-9
	29.830000	3.741990E-9
	29.840000	3.773553E-9
	29.850000	3.800607E-9
	29.860000	3.816711E-9
	29.870000	3.826695E-9
	29.880000	3.825407E-9
	29.890000	3.821542E-9
	29.900000	3.811558E-9
	29.910000	3.798675E-9
	29.920000	3.785792E-9
	29.930000	3.768722E-9
	29.940000	3.752619E-9
	29.950000	3.736515E-9
	29.960000	3.722988E-9
	29.970000	3.714292E-9
	29.980000	3.706240E-9
	29.990000	3.701731E-9
	30.000000	3.698833E-9
	30.010000	3.693680E-9
	30.020000	3.694324E-9
	30.030000	3.692069E-9
	30.040000	3.692391E-9
	30.050000	3.694002E-9
	30.060000	3.693358E-9
	30.070000	3.698189E-9
	30.080000	3.699477E-9
	30.090000	3.701731E-9
	30.100000	3.704952E-9
	30.110000	3.704630E-9
	30.120000	3.707207E-9
	30.130000	3.706562E-9
	30.140000	3.707851E-9
	30.150000	3.708173E-9
	30.160000	3.705918E-9
	30.170000	3.705918E-9
	30.180000	3.702053E-9
	30.190000	3.694968E-9
	30.200000	3.685628E-9
	30.210000	3.677898E-9
	30.220000	3.679186E-9
	30.230000	3.682407E-9
	30.240000	3.685628E-9
	30.250000	3.686272E-9
	30.260000	3.685628E-9
	30.270000	3.685628E-9
	30.280000	3.682407E-9
	30.290000	3.682407E-9
	30.300000	3.682085E-9
	30.310000	3.680153E-9
	30.320000	3.680797E-9
	30.330000	3.677898E-9
	30.340000	3.676932E-9
	30.350000	3.674999E-9
	30.360000	3.671779E-9
	30.370000	3.671457E-9
	30.380000	3.672745E-9
	30.390000	3.680475E-9
	30.400000	3.694968E-9
	30.410000	3.716225E-9
	30.420000	3.748432E-9
	30.430000	3.779995E-9
	30.440000	3.810269E-9
	30.450000	3.832170E-9
	30.460000	3.841510E-9
	30.470000	3.844409E-9
	30.480000	3.837001E-9
	30.490000	3.826695E-9
	30.500000	3.815100E-9
	30.510000	3.801251E-9
	30.520000	3.789335E-9
	30.530000	3.773553E-9
	30.540000	3.760992E-9
	30.550000	3.748432E-9
	30.560000	3.737481E-9
	30.570000	3.731684E-9
	30.580000	3.724276E-9
	30.590000	3.720089E-9
	30.600000	3.716869E-9
	30.610000	3.713004E-9
	30.620000	3.711394E-9
	30.630000	3.706562E-9
	30.640000	3.706240E-9
	30.650000	3.706885E-9
	30.660000	3.706885E-9
	30.670000	3.711394E-9
	30.680000	3.711716E-9
	30.690000	3.714292E-9
	30.700000	3.716225E-9
	30.710000	3.715258E-9
	30.720000	3.717513E-9
	30.730000	3.715258E-9
	30.740000	3.716547E-9
	30.750000	3.716225E-9
	30.760000	3.714292E-9
	30.770000	3.714936E-9
	30.780000	3.709461E-9
	30.790000	3.703020E-9
	30.800000	3.694324E-9
	30.810000	3.686916E-9
	30.820000	3.689171E-9
	30.830000	3.691103E-9
	30.840000	3.693035E-9
